city1,city2,median_pred,median_dist,n,pred_per_mile
"Los Angeles, CA (Metropolitan Area)","Memphis, TN",277.88747800141573,1619.0,14,0.17164143174886703
"Phoenix, AZ","Tampa, FL (Metropolitan Area)",307.08847001194954,1788.0,14,0.17174970358610153
"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",246.46752440929413,1428.0,14,0.1725963056087494
"Detroit, MI","Phoenix, AZ",288.55451403558254,1671.0,14,0.1726837307214737
"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",318.9596435800195,1845.0,4,0.17287785559892654
"Houston, TX","Las Vegas, NV",213.5816740244627,1235.0,14,0.17294062674045563
"Denver, CO","Norfolk, VA (Metropolitan Area)",268.70167645066977,1553.0,14,0.17302104085683823
"Houston, TX","Portland, OR",319.45781338214874,1844.0,14,0.1732417643070221
"Phoenix, AZ","Raleigh/Durham, NC",327.6165759563446,1891.0,14,0.17325043678283691
"San Francisco, CA (Metropolitan Area)","St. Louis, MO",300.65635208040476,1735.0,14,0.1732889637351036
"El Paso, TX","Orlando, FL",262.7179514467716,1516.0,8,0.17329680174589157
"Portland, OR","St. Louis, MO",296.275901556015,1708.0,3,0.1734636425971985
"Minneapolis/St. Paul, MN","Phoenix, AZ",221.93684348464012,1276.0,14,0.17393169552087784
"Buffalo, NY","Orlando, FL",175.84798731654882,1011.0,14,0.173934705555439
"Minneapolis/St. Paul, MN","Palm Springs, CA",253.10625246167183,1454.0,8,0.17407582700252533
"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",306.0562777519226,1756.0,14,0.174291729927063
"Denver, CO","Syracuse, NY",260.3329509496689,1492.0,5,0.17448589205741882
"Chicago, IL","Sacramento, CA",312.34319001436234,1790.0,14,0.17449340224266052
"Denver, CO","Washington, DC (Metropolitan Area)",260.26597617566586,1491.0,14,0.17455799877643585
"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",272.74090744554996,1562.0,14,0.17461005598306656
"Hartford, CT","West Palm Beach/Palm Beach, FL",197.97648802399635,1133.0,13,0.17473652958869934
"Charlotte, NC","Denver, CO",233.6521461904049,1337.0,14,0.17475852370262146
"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",327.6078042089939,1874.0,13,0.17481739819049835
"Chicago, IL","Reno, NV",293.70436906814575,1680.0,5,0.17482402920722961
"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",238.5579493716359,1363.0,14,0.17502417415380478
"Austin, TX","Los Angeles, CA (Metropolitan Area)",217.5535389482975,1242.0,14,0.1751638799905777
"Albuquerque, NM","Orlando, FL",272.4745398759842,1553.0,5,0.17545044422149658
"Phoenix, AZ","Pittsburgh, PA",318.51568019390106,1814.0,14,0.1755874752998352
"Charlotte, NC","San Diego, CA",365.7442885786295,2077.0,14,0.17609257996082306
"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",270.79029470682144,1535.0,14,0.17641061544418335
"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",281.0427756905556,1592.0,14,0.17653440684080124
"Dallas/Fort Worth, TX","Portland, OR",287.052177965641,1626.0,14,0.1765388548374176
"Kansas City, MO","Seattle, WA",262.88147585839033,1489.0,14,0.1765490099787712
"Miami, FL (Metropolitan Area)","Rochester, NY",212.42668640613556,1203.0,6,0.1765807867050171
"Buffalo, NY","Denver, CO",239.98234118521214,1359.0,7,0.17658744752407074
"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",343.9962619766593,1947.0,14,0.17668015509843826
"Houston, TX","San Francisco, CA (Metropolitan Area)",291.3889699354768,1649.0,14,0.1767064705491066
"Atlanta, GA (Metropolitan Area)","San Diego, CA",334.33026337623596,1892.0,14,0.17670732736587524
"Austin, TX","San Francisco, CA (Metropolitan Area)",266.08701395988464,1504.0,14,0.17691955715417862
"Boston, MA (Metropolitan Area)","Bozeman, MT",352.3851366639137,1991.0,5,0.17698901891708374
"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",261.33471044898033,1476.0,14,0.17705603688955307
"Cleveland, OH (Metropolitan Area)","Denver, CO",216.75700682401657,1224.0,14,0.17708905786275864
"Oklahoma City, OK","Seattle, WA",269.24267883598804,1519.0,13,0.1772499531507492
"Atlanta, GA (Metropolitan Area)","Portland, OR",385.0768738389015,2172.0,14,0.1772913783788681
"Miami, FL (Metropolitan Area)","Syracuse, NY",215.82040540874004,1217.0,11,0.17733804881572723
"Cincinnati, OH","Sarasota/Bradenton, FL",144.33239409327507,812.0,8,0.17774925380945206
"Denver, CO","Fort Myers, FL",285.7368480041623,1607.0,14,0.17780762165784836
"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",188.04372791200876,1055.0,14,0.17824050039052963
"Phoenix, AZ","Seattle, WA",197.56334622949362,1107.0,14,0.17846734076738358
"Burlington, VT","Denver, CO",292.7311611324549,1639.0,1,0.17860351502895355
"Bellingham, WA","San Francisco, CA (Metropolitan Area)",141.11206859350204,790.0,4,0.17862287163734436
"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",192.93649524450302,1080.0,14,0.17864490300416946
"Charleston, SC","Phoenix, AZ",329.8202611505985,1846.0,1,0.17866753041744232
"Detroit, MI","San Diego, CA",349.93795225024223,1956.0,14,0.17890488356351852
"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",284.6226929500699,1589.0,14,0.17912063747644424
"Minneapolis/St. Paul, MN","Tucson, AZ",233.4600346982479,1298.0,5,0.17986135184764862
"Denver, CO","Pensacola, FL",212.06499304622412,1179.0,14,0.17986852675676346
"Sacramento, CA","St. Louis, MO",302.1006711423397,1679.0,1,0.17992892861366272
"Fort Myers, FL","Madison, WI",219.9539905935526,1222.0,4,0.1799950823187828
"New York City, NY (Metropolitan Area)","Tucson, AZ",391.8349437043071,2173.0,10,0.18031980842351913
"Denver, CO","Sarasota/Bradenton, FL",276.82173661887646,1531.0,3,0.1808110624551773
"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",193.90145668387413,1071.0,1,0.18104711174964905
"Denver, CO","Portland, ME",322.65532171726227,1782.0,3,0.18106359243392944
"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",271.04995957016945,1494.0,1,0.18142567574977875
"Knoxville, TN","Sanford, FL",92.70995944738388,511.0,10,0.18142849206924438
"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",221.80492128431797,1222.0,14,0.18150975555181503
"Omaha, NE","Tampa, FL (Metropolitan Area)",216.1898122727871,1190.0,9,0.1816721111536026
"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",288.7650243267417,1587.0,14,0.18195653706789017
"Minneapolis/St. Paul, MN","Valparaiso, FL",192.66925492882729,1058.0,7,0.18210704624652863
"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",219.73755890130997,1204.0,14,0.1825062781572342
"Los Angeles, CA (Metropolitan Area)","Savannah, GA",392.77363282442093,2152.0,8,0.18251562863588333
"Grand Rapids, MI","Orlando, FL",187.09046936035156,1024.0,14,0.18270553648471832
"Denver, CO","Seattle, WA",187.4124755859375,1024.0,14,0.1830199956893921
"Milwaukee, WI","Orlando, FL",195.16734136641026,1066.0,14,0.18308380991220474
"Salt Lake City, UT","Tampa, FL (Metropolitan Area)",345.6779456138611,1888.0,14,0.1830921322107315
"Houston, TX","Philadelphia, PA",244.52408976107836,1335.0,14,0.18316411218058304
"Asheville, NC","Sanford, FL",85.28405461460352,465.0,4,0.18340656906366348
"Cincinnati, OH","Denver, CO",196.39026056975126,1069.0,14,0.18371399492025375
"Albany, NY","Orlando, FL",197.19903344660997,1073.0,14,0.1837828829884529
"Chicago, IL","Miami, FL (Metropolitan Area)",220.0276727154851,1197.0,14,0.18381593376398087
"Fort Myers, FL","Grand Rapids, MI",211.05762299895287,1147.0,3,0.18400838971138
"Tucson, AZ","Washington, DC (Metropolitan Area)",363.69650888442993,1976.0,14,0.18405693769454956
"Austin, TX","Las Vegas, NV",200.64787104725838,1090.0,14,0.18408061563968658
"Milwaukee, WI","Phoenix, AZ",268.93770545721054,1460.0,14,0.18420390784740448
"New York City, NY (Metropolitan Area)","Orlando, FL",182.36129097640514,989.0,14,0.18438957631587982
"Charlotte, NC","Phoenix, AZ",327.07757822424173,1773.0,14,0.18447691947221756
"Minneapolis/St. Paul, MN","Seattle, WA",258.11768040060997,1399.0,14,0.1845015585422516
"Boston, MA (Metropolitan Area)","Fort Myers, FL",235.06081749498844,1271.0,14,0.1849416345357895
"Kansas City, MO","Sacramento, CA",266.918976098299,1442.0,1,0.18510331213474274
"Columbus, OH","Phoenix, AZ",309.33997586369514,1670.0,14,0.18523351848125458
"Atlanta, GA (Metropolitan Area)","Sacramento, CA",387.56054878234863,2092.0,14,0.1852583885192871
"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",224.57411543279886,1211.0,14,0.1854451820254326
"Albany, NY","Tampa, FL (Metropolitan Area)",211.0873625278473,1138.0,14,0.18548977375030518
"Austin, TX","San Diego, CA",215.97089937329292,1164.0,14,0.1855420097708702
